No,Type,Group,Word Template,Template Page No,{{ substation.name_erms }},{{ substation.time }},{{ substation.date }},{{ substation.ambient }},{{ substation.humidity }},{{ swg.area }},{{ panel.linknumber }},{{ panel.name }},{{ panel.cabletype }},{{ panel.breakerstatus }},{{ panel.busbarposition }},{{ panel.loadamp }},{{ panel.heateramp }},{{ swg.serialnumber }},{{ swg.manufacturer }},{{ swg.type }},{{ swg.rating }},{{ swg.model }},{{ tx1.manufacturer }},{{ tx1.model }},{{ tx1.rating }},{{ tx1.serialnumber }},{{ tx2.manufacturer }},{{ tx2.model }},{{ tx2.rating }},{{ tx2.serialnumber }},{{ fp1.manufacturer }},{{ fp1.model }},{{ fp1.rating }},{{ fp1.serialnumber }},{{ fp1.labelsource }},{{ fp2.manufacturer }},{{ fp2.model }},{{ fp2.rating }},{{ fp2.serialnumber }},{{ fp2.labelsource }},{{ batt1.manufacturer }},{{ batt1.model }},{{ batt1.serialnumber }},{{ batt2.manufacturer }},{{ batt2.model }},{{ batt2.serialnumber }},{{ batt3.manufacturer }},{{ batt3.model }},{{ batt3.serialnumber }},{{ batt4.manufacturer }},{{ batt4.model }},{{ batt4.serialnumber }},Field Overrides,Output File Name,Attribute,Folder,Image File Name
55,,2,,55,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,2,,55,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,2,,56,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,2,,56,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,2,,57,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,2,,57,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,2,,58,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,2,,58,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,2,,59,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,2,,59,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,2,,60,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,2,,60,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,2,,61,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,2,,61,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,2,,62,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,2,,62,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2,,63,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2,,63,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,2,,64,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,2,,64,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,3,,65,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,3,,65,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,3,,66,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,3,,66,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,3,,67,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,3,,67,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,3,,68,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,3,,68,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,3,,69,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,3,,69,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,3,,70,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,3,,70,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,3,,71,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,3,,71,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,3,,72,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,3,,72,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,3,,73,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,3,,73,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,3,,74,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,3,,74,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,3,,75,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,3,,75,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,3,,76,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,3,,76,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,3,,77,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,3,,77,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,3,,78,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,3,,78,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,3,,79,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,3,,79,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,3,,80,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,3,,80,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,3,,81,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,3,,81,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,3,,82,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,3,,82,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,3,,83,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,3,,83,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,3,,84,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,3,,84,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,3,,85,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,3,,85,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,3,,86,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,3,,86,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,3,,87,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,3,,87,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,3,,88,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,3,,88,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,3,,89,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,3,,89,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,3,,90,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,3,,90,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,3,,91,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,3,,91,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,3,,92,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,3,,92,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4,,93,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4,,93,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4,,94,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4,,94,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,4,,95,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,4,,95,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,4,,96,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,4,,96,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,4,,97,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,4,,97,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,4,,98,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,4,,98,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,4,,99,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,4,,99,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,4,,100,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,4,,100,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,4,,101,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,4,,101,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,4,,102,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,4,,102,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,4,,103,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,4,,103,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,4,,104,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,4,,104,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,4,,105,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,4,,105,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,4,,106,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,4,,106,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,4,,107,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,4,,107,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,4,,108,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,4,,108,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,4,,109,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,4,,109,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,4,,110,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,4,,110,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,4,,111,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,4,,111,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,4,,112,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,4,,112,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,4,,113,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,4,,113,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,4,,114,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,4,,114,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,4,,115,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,4,,115,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4,,116,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4,,116,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,4,,117,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,4,,117,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,4,,118,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,4,,118,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,4,,119,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,4,,119,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,4,,120,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,4,,120,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,4,,121,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,4,,121,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,4,,122,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,4,,122,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,4,,123,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,4,,123,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,4,,124,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,4,,124,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,4,,125,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,4,,125,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,4,,126,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,4,,126,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,4,,127,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,4,,127,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,4,,128,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,4,,128,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,4,,129,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,4,,129,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,4,,130,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,4,,130,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,4,,131,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,4,,131,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,4,,132,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
