No,Type,Group,Word Template,Template Page No,{{ substation.name_erms }},{{ substation.time }},{{ substation.date }},{{ substation.ambient }},{{ substation.humidity }},{{ swg.area }},{{ panel.linknumber }},{{ panel.name }},{{ panel.cabletype }},{{ panel.breakerstatus }},{{ panel.busbarposition }},{{ panel.loadamp }},{{ panel.heateramp }},{{ swg.serialnumber }},{{ swg.manufacturer }},{{ swg.type }},{{ swg.rating }},{{ swg.model }},{{ tx1.manufacturer }},{{ tx1.model }},{{ tx1.rating }},{{ tx1.serialnumber }},{{ tx2.manufacturer }},{{ tx2.model }},{{ tx2.rating }},{{ tx2.serialnumber }},{{ fp1.manufacturer }},{{ fp1.model }},{{ fp1.rating }},{{ fp1.serialnumber }},{{ fp1.labelsource }},{{ fp2.manufacturer }},{{ fp2.model }},{{ fp2.rating }},{{ fp2.serialnumber }},{{ fp2.labelsource }},{{ batt1.manufacturer }},{{ batt1.model }},{{ batt1.serialnumber }},{{ batt2.manufacturer }},{{ batt2.model }},{{ batt2.serialnumber }},{{ batt3.manufacturer }},{{ batt3.model }},{{ batt3.serialnumber }},{{ batt4.manufacturer }},{{ batt4.model }},{{ batt4.serialnumber }},Field Overrides,Output File Name,Attribute,Folder,Image File Name
110,,4,,110,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,4,,110,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,4,,111,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,4,,111,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,4,,112,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,4,,112,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,4,,113,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,4,,113,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,4,,114,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,4,,114,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,4,,115,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,4,,115,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4,,116,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4,,116,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,4,,117,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,4,,117,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,4,,118,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,4,,118,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,4,,119,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,4,,119,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,4,,120,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,4,,120,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,4,,121,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,4,,121,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,4,,122,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,4,,122,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,4,,123,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,4,,123,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,4,,124,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,4,,124,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,4,,125,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,4,,125,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,4,,126,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,4,,126,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,4,,127,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,4,,127,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,4,,128,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,4,,128,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,4,,129,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,4,,129,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,4,,130,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,4,,130,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,4,,131,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,4,,131,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,4,,132,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,4,,132,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,5,,133,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,5,,133,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,5,,134,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,5,,134,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,5,,135,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,5,,135,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,5,,136,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,5,,136,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,5,,137,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,5,,137,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,5,,138,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,5,,138,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,5,,139,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,5,,139,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,5,,140,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,5,,140,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,5,,141,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,5,,141,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,5,,142,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,5,,142,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,5,,143,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,5,,143,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,5,,144,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,5,,144,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,5,,145,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,5,,145,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,5,,146,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,5,,146,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,5,,147,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,5,,147,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,5,,148,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,5,,148,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,5,,149,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,5,,149,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,5,,150,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,5,,150,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,5,,151,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,5,,151,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,5,,152,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,5,,152,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,5,,153,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,5,,153,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,5,,154,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,5,,154,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,5,,155,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,5,,155,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,5,,156,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,5,,156,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,5,,157,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,5,,157,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,5,,158,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,5,,158,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,5,,159,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,5,,159,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,5,,160,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,5,,160,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,5,,161,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,5,,161,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,5,,162,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,5,,162,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,5,,163,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,5,,163,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,5,,164,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,5,,164,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,5,,165,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,5,,165,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,5,,166,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,5,,166,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,5,,167,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,5,,167,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,5,,168,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,5,,168,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,5,,169,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,5,,169,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,5,,170,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,5,,170,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,5,,171,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,5,,171,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,5,,172,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,5,,172,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,6,,173,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,6,,173,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,6,,174,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,6,,174,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,6,,175,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,6,,175,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,6,,176,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,6,,176,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,6,,177,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,6,,177,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,6,,178,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,6,,178,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,6,,179,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,6,,179,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,6,,180,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,6,,180,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,6,,181,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,6,,181,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,6,,182,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,6,,182,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,6,,183,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,6,,183,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,6,,184,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,6,,184,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,6,,185,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,6,,185,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,6,,186,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,6,,186,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,6,,187,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,6,,187,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,6,,188,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,6,,188,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,6,,189,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
